hs6,hs4,group,name_kr,name_kr_hs4
270600,2706,52HS4(수집완료),석탄ㆍ갈탄ㆍ토탄을 증류해서 얻은 타르와 그 밖의 광물성 타르(탈수나 부분 증류한 것과 재구성한 타르를 포함한다),석탄ㆍ갈탄ㆍ토탄을 증류해서 얻은 타르와 그 밖의 광물성 타르(탈수나 부분 증류한 것과 재구성한 타르를 포함한다)
270710,2707,사각지대(수집필요),콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다],콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270720,2707,기존379(수집완료),콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다],콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270730,2707,기존379(수집완료),콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다],콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270740,2707,사각지대(수집필요),콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다],콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270750,2707,기존379(수집완료),콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다],콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270791,2707,사각지대(수집필요),콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다],콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270799,2707,사각지대(수집필요),기타,콜타르(coal tar)를 고온 증류하여 얻은 오일과 그 밖에 이와 유사한 물품[방향족(芳香族) 성분의 중량이 비방향족(非芳香族) 성분의 중량을 초과하는 것으로 한정한다]
270810,2708,기존379(수집완료),피치(pitch)와 피치코크스[콜타르(coal tar)나 그 밖의 광물성 타르에서 얻은 것으로 한정한다],피치(pitch)와 피치코크스[콜타르(coal tar)나 그 밖의 광물성 타르에서 얻은 것으로 한정한다]
270820,2708,기존379(수집완료),피치(pitch)와 피치코크스[콜타르(coal tar)나 그 밖의 광물성 타르에서 얻은 것으로 한정한다],피치(pitch)와 피치코크스[콜타르(coal tar)나 그 밖의 광물성 타르에서 얻은 것으로 한정한다]
271210,2712,기존379(수집완료),석유젤리,"석유젤리ㆍ파라핀왁스ㆍ마이크로크리스털린(micro crystalline)석유왁스ㆍ슬랙왁스(slack wax)ㆍ오조케라이트(ozokerite)ㆍ갈탄왁스ㆍ토탄왁스, 그 밖의 광물성 왁스와 합성이나 그 밖의 공정에 따라 얻은 이와 유사한 물품(착색한 것인지에 상관없다)"
271220,2712,기존379(수집완료),"석유젤리ㆍ파라핀왁스ㆍ마이크로크리스털린(micro crystalline)석유왁스ㆍ슬랙왁스(slack wax)ㆍ오조케라이트(ozokerite)ㆍ갈탄왁스ㆍ토탄왁스, 그 밖의 광물성 왁스와 합성이나 그 밖의 공정에 따라 얻은 이와 유사한 물품(착색한 것인지에 상관없다)","석유젤리ㆍ파라핀왁스ㆍ마이크로크리스털린(micro crystalline)석유왁스ㆍ슬랙왁스(slack wax)ㆍ오조케라이트(ozokerite)ㆍ갈탄왁스ㆍ토탄왁스, 그 밖의 광물성 왁스와 합성이나 그 밖의 공정에 따라 얻은 이와 유사한 물품(착색한 것인지에 상관없다)"
271290,2712,기존379(수집완료),기타,"석유젤리ㆍ파라핀왁스ㆍ마이크로크리스털린(micro crystalline)석유왁스ㆍ슬랙왁스(slack wax)ㆍ오조케라이트(ozokerite)ㆍ갈탄왁스ㆍ토탄왁스, 그 밖의 광물성 왁스와 합성이나 그 밖의 공정에 따라 얻은 이와 유사한 물품(착색한 것인지에 상관없다)"
271311,2713,52HS4(수집완료),석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물,석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물
271312,2713,52HS4(수집완료),석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물,석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물
271320,2713,52HS4(수집완료),석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물,석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물
271390,2713,52HS4(수집완료),석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물,석유코크스ㆍ석유역청(瀝靑)과 그 밖의 석유나 역청유(瀝靑油)의 잔재물
271500,2715,52HS4(수집완료),"역청질(瀝靑質) 혼합물[천연 아스팔트, 천연 역청(瀝靑), 석유역청(瀝靑), 광물성 타르, 광물성 타르 피치(tar pitch)를 기본 재료로 한 것으로 한정한다(예: 역청질 매스틱과 컷백)]","역청질(瀝靑質) 혼합물[천연 아스팔트, 천연 역청(瀝靑), 석유역청(瀝靑), 광물성 타르, 광물성 타르 피치(tar pitch)를 기본 재료로 한 것으로 한정한다(예: 역청질 매스틱과 컷백)]"
280110,2801,기존379(수집완료),플루오르ㆍ염소ㆍ브롬ㆍ요드,플루오르ㆍ염소ㆍ브롬ㆍ요드
280120,2801,기존379(수집완료),플루오르ㆍ염소ㆍ브롬ㆍ요드,플루오르ㆍ염소ㆍ브롬ㆍ요드
280130,2801,기존379(수집완료),플루오르와 브롬,플루오르ㆍ염소ㆍ브롬ㆍ요드
280511,2805,사각지대(수집필요),"알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은","알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은"
280512,2805,사각지대(수집필요),"알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은","알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은"
280519,2805,사각지대(수집필요),"알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은","알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은"
280530,2805,기존379(수집완료),"희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다)","알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은"
280540,2805,사각지대(수집필요),"알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은","알칼리금속ㆍ알칼리토류금속, 희토류(稀土類)금속, 스칸듐과 이트륨(상호 혼합된 것인지 또는 상호 합금된 것인지에 상관없다), 수은"
280610,2806,기존379(수집완료),염화수소(염산)와 클로로황산,염화수소(염산)와 클로로황산
280620,2806,사각지대(수집필요),염화수소(염산)와 클로로황산,염화수소(염산)와 클로로황산
280910,2809,사각지대(수집필요),"오산화인, 인산, 폴리인산(화학적으로 단일한 것인지에 상관없다)","오산화인, 인산, 폴리인산(화학적으로 단일한 것인지에 상관없다)"
280920,2809,기존379(수집완료),인산과 폴리인산,"오산화인, 인산, 폴리인산(화학적으로 단일한 것인지에 상관없다)"
281000,2810,기존379(수집완료),붕소의 산화물과 붕산,붕소의 산화물과 붕산
281111,2811,기존379(수집완료),플루오르화수소(플루오르화수소산),그 밖의 무기산과 무기 비(非)금속 산화물
281112,2811,사각지대(수집필요),그 밖의 무기산과 무기 비(非)금속 산화물,그 밖의 무기산과 무기 비(非)금속 산화물
281119,2811,사각지대(수집필요),기타,그 밖의 무기산과 무기 비(非)금속 산화물
281121,2811,사각지대(수집필요),그 밖의 무기산과 무기 비(非)금속 산화물,그 밖의 무기산과 무기 비(非)금속 산화물
281122,2811,기존379(수집완료),이산화규소,그 밖의 무기산과 무기 비(非)금속 산화물
281129,2811,기존379(수집완료),기타,그 밖의 무기산과 무기 비(非)금속 산화물
281212,2812,사각지대(수집필요),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281213,2812,기존379(수집완료),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281214,2812,사각지대(수집필요),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281215,2812,사각지대(수집필요),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281216,2812,사각지대(수집필요),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281217,2812,사각지대(수집필요),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281219,2812,사각지대(수집필요),비(非)금속 할로겐화물과 산화할로겐화물,비(非)금속 할로겐화물과 산화할로겐화물
281290,2812,기존379(수집완료),기타,비(非)금속 할로겐화물과 산화할로겐화물
281310,2813,사각지대(수집필요),비(非)금속 황화물과 상관습(商慣習)상의 삼황화인,비(非)금속 황화물과 상관습(商慣習)상의 삼황화인
281390,2813,기존379(수집완료),비(非)금속 황화물과 상관습(商慣習)상의 삼황화인,비(非)금속 황화물과 상관습(商慣習)상의 삼황화인
281410,2814,52HS4(수집완료),무수(無水)암모니아나 암모니아수,무수(無水)암모니아나 암모니아수
281420,2814,52HS4(수집완료),무수(無水)암모니아나 암모니아수,무수(無水)암모니아나 암모니아수
281511,2815,52HS4(수집완료),"수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨","수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨"
281512,2815,52HS4(수집완료),"수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨","수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨"
281520,2815,52HS4(수집완료),"수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨","수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨"
281530,2815,52HS4(수집완료),"수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨","수산화나트륨[가성(苛性)소다], 수산화칼륨[가성(苛性)칼륨], 과산화나트륨ㆍ과산화칼륨"
281610,2816,사각지대(수집필요),수산화마그네슘과 과산화마그네슘,"수산화마그네슘ㆍ과산화마그네슘, 스트론튬이나 바륨의 산화물ㆍ수산화물ㆍ과산화물"
281640,2816,기존379(수집완료),"수산화마그네슘ㆍ과산화마그네슘, 스트론튬이나 바륨의 산화물ㆍ수산화물ㆍ과산화물","수산화마그네슘ㆍ과산화마그네슘, 스트론튬이나 바륨의 산화물ㆍ수산화물ㆍ과산화물"
281700,2817,52HS4(수집완료),산화아연과 과산화아연,산화아연과 과산화아연
281810,2818,기존379(수집완료),인조 커런덤(corundum)(화학적으로 단일한 것인지에 상관없다),"인조 커런덤(corundum)(화학적으로 단일한 것인지에 상관없다), 산화알루미늄, 수산화알루미늄"
281820,2818,사각지대(수집필요),산화알루미늄[인조 커런덤(corundum)은 제외한다],"인조 커런덤(corundum)(화학적으로 단일한 것인지에 상관없다), 산화알루미늄, 수산화알루미늄"
281830,2818,사각지대(수집필요),수산화알루미늄,"인조 커런덤(corundum)(화학적으로 단일한 것인지에 상관없다), 산화알루미늄, 수산화알루미늄"
282010,2820,기존379(수집완료),산화망간,산화망간
282090,2820,사각지대(수집필요),산화망간,산화망간
282110,2821,기존379(수집완료),산화철과 수산화철,산화철ㆍ수산화철ㆍ어스컬러(earth colour)[화합철분의 함유량이 산화제이철(Fe2O3)로서 계산하여 전 중량의 100분의 70 이상인 것으로 한정한다]
282120,2821,사각지대(수집필요),산화철ㆍ수산화철ㆍ어스컬러(earth colour)[화합철분의 함유량이 산화제이철(Fe2O3)로서 계산하여 전 중량의 100분의 70 이상인 것으로 한정한다],산화철ㆍ수산화철ㆍ어스컬러(earth colour)[화합철분의 함유량이 산화제이철(Fe2O3)로서 계산하여 전 중량의 100분의 70 이상인 것으로 한정한다]
